VEHICLE_LOCATION_ID,CALENDAR_ID,PROPERTY_TAG,TRANSIT_DIVISION_ID,MESSAGE_TIMESTAMP,point_latitude,point_longitude,ODOMETER,SPEED,ADHERENCE_SECONDS,HEADING,VALIDITY,ADHERENCE_AT_TIME_POINT,TIME_TO_TIME_POINT,BLOCK_ABBR,BLOCK_STOP_ORDER,OVERLOAD_ID,ADHERENCE_AT_TIME_POINT_SECS,CSLID,SAMPLE_1,elevation
9654648133,120210203,8026,1,53:27.0,536011200,-1134306800,5853,NULL,180,NULL,244,3,479,1208,205,0,156,NULL,665,665
9654648134,120210203,8026,1,53:42.2,535998800,-1134306500,5866,NULL,180,NULL,244,3,463,1208,205,0,156,NULL,664,664
9654648135,120210203,8026,1,53:57.3,535997800,-1134306500,5867,NULL,180,NULL,244,3,448,1208,205,0,156,NULL,664,664
9654648138,120210203,8026,1,54:43.0,535997800,-1134306500,5867,NULL,120,NULL,244,3,403,1208,205,0,156,NULL,664,664
9654648139,120210203,8026,1,54:58.2,535994600,-1134303500,5872,NULL,120,NULL,244,3,387,1208,205,0,156,NULL,664,664
9654648140,120210203,8026,1,55:13.4,535994500,-1134299500,5875,NULL,120,NULL,244,3,372,1208,205,0,156,NULL,664,664
9654648141,120210203,8026,1,55:28.6,535994300,-1134277100,5891,NULL,120,NULL,244,3,357,1208,205,0,156,NULL,662,662
9654648142,120210203,8026,1,55:43.8,535994200,-1134258900,5901,NULL,120,NULL,244,3,342,1208,205,0,156,NULL,660,660
9654648143,120210203,8026,1,55:59.0,535994200,-1134258900,5901,NULL,120,NULL,244,3,326,1208,205,0,156,NULL,660,660
9654648144,120210203,8026,1,56:14.2,535994200,-1134250500,5907,NULL,120,NULL,244,3,311,1208,205,0,156,NULL,659,659
9654648145,120210203,8026,1,56:29.4,535991800,-1134229700,5920,NULL,120,NULL,244,3,296,1208,205,0,156,NULL,657,657
9654648146,120210203,8026,1,56:44.6,535990600,-1134225000,5924,NULL,120,NULL,244,3,281,1208,205,0,156,NULL,657,657
9654648147,120210203,8026,1,56:59.9,535990300,-1134224200,5927,NULL,120,NULL,244,3,266,1208,205,0,156,NULL,657,657
9654648148,120210203,8026,1,57:15.1,535989400,-1134220900,5935,NULL,120,NULL,244,3,250,1208,205,0,156,NULL,656,656
9654648149,120210203,8026,1,57:30.3,535981800,-1134194300,5956,NULL,120,NULL,244,3,235,1208,205,0,156,NULL,655,655
9654648150,120210203,8026,1,57:45.5,535972500,-1134160200,5980,NULL,120,NULL,244,3,220,1208,205,0,156,NULL,654,654
9654648151,120210203,8026,1,58:00.8,535969200,-1134130700,6001,NULL,180,NULL,244,3,205,1208,205,0,156,NULL,652,652
9654648152,120210203,8026,1,58:16.0,535969300,-1134114400,6009,NULL,180,NULL,244,3,189,1208,205,0,156,NULL,653,653
9654648153,120210203,8026,1,58:31.2,535969300,-1134114400,6009,NULL,120,NULL,244,3,174,1208,205,0,156,NULL,653,653
9654648154,120210203,8026,1,58:46.4,535969700,-1134106400,6015,NULL,120,NULL,244,3,159,1208,205,0,156,NULL,653,653
9654648155,120210203,8026,1,59:01.6,535970300,-1134097100,6020,NULL,120,NULL,244,3,144,1208,205,0,156,NULL,653,653
9654648156,120210203,8026,1,59:16.8,535970400,-1134096200,6022,NULL,120,NULL,244,3,129,1208,205,0,156,NULL,653,653
9654648157,120210203,8026,1,59:32.0,535971800,-1134084800,6030,NULL,120,NULL,244,3,114,1208,205,0,156,NULL,653,653
9654648158,120210203,8026,1,59:47.2,535972000,-1134083300,6031,NULL,120,NULL,244,3,98,1208,205,0,156,NULL,653,653
9654648159,120210203,8026,1,00:02.4,535975700,-1134064700,6043,NULL,120,NULL,244,3,83,1208,205,0,156,NULL,653,653
9654648160,120210203,8026,1,00:17.6,535979500,-1134064100,6049,NULL,120,NULL,244,3,68,1208,205,0,156,NULL,653,653
9654648161,120210203,8026,1,00:32.8,535997300,-1134069700,6070,NULL,120,NULL,244,3,53,1208,205,0,156,NULL,653,653
9654648162,120210203,8026,1,00:48.1,536003100,-1134076400,6078,NULL,120,NULL,244,3,37,1208,205,0,156,NULL,653,653
9654648163,120210203,8026,1,01:03.2,536008700,-1134100900,6099,NULL,180,NULL,244,3,22,1208,205,0,156,NULL,653,653
9654648164,120210203,8026,1,01:18.5,536016200,-1134105300,6107,NULL,180,NULL,244,3,7,1208,205,0,156,NULL,653,653
9654648165,120210203,8026,1,01:33.7,536013200,-1134114800,6115,NULL,180,NULL,244,-1,804,1208,220,0,-56,NULL,653,653
9654648166,120210203,8026,1,01:48.9,536014700,-1134112300,6117,NULL,120,NULL,244,-1,789,1208,220,0,-56,NULL,653,653
9654648183,120210203,8026,1,06:07.5,536014700,-1134112300,6117,NULL,0,NULL,244,-1,530,1208,220,0,-56,NULL,653,653
9654648184,120210203,8026,1,06:22.7,536018100,-1134108200,6123,NULL,0,NULL,244,-1,515,1208,220,0,-56,NULL,653,653
9654648185,120210203,8026,1,06:38.0,536015800,-1134102700,6130,NULL,0,NULL,244,-1,500,1208,220,0,-56,NULL,653,653
9654648186,120210203,8026,1,06:53.2,536003800,-1134093300,6144,NULL,60,NULL,244,-1,484,1208,220,0,-56,NULL,653,653
9654648187,120210203,8026,1,07:08.4,536002300,-1134087300,6149,NULL,60,NULL,244,-1,469,1208,220,0,-56,NULL,653,653
9654648188,120210203,8026,1,07:23.6,536002300,-1134087300,6149,NULL,0,NULL,244,-1,454,1208,220,0,-56,NULL,653,653
9654648189,120210203,8026,1,07:38.8,536002600,-1134071100,6160,NULL,0,NULL,244,-1,439,1208,220,0,-56,NULL,653,653
9654648190,120210203,8026,1,07:54.0,536000800,-1134042900,6178,NULL,0,NULL,244,-1,423,1208,220,0,-56,NULL,653,653
9654648191,120210203,8026,1,08:09.2,536004400,-1134035400,6184,NULL,0,NULL,244,-1,408,1208,220,0,-56,NULL,653,653
9654648193,120210203,8026,1,08:39.6,536004400,-1134035400,6186,NULL,0,NULL,244,-1,378,1208,220,0,-56,NULL,653,653
9654648194,120210203,8026,1,08:54.9,536011500,-1134018000,6200,NULL,0,NULL,244,-1,363,1208,220,0,-56,NULL,653,653
9654648195,120210203,8026,1,09:10.1,536023500,-1133997100,6220,NULL,0,NULL,244,-1,347,1208,220,0,-56,NULL,651,651
9654648196,120210203,8026,1,09:25.3,536029200,-1133971700,6239,NULL,0,NULL,244,-1,332,1208,220,0,-56,NULL,651,651
9654648197,120210203,8026,1,09:40.5,536028800,-1133965400,6242,NULL,0,NULL,244,-1,317,1208,220,0,-56,NULL,652,652
9654648198,120210203,8026,1,09:55.8,536033100,-1133961700,6249,NULL,0,NULL,244,-1,302,1208,220,0,-56,NULL,652,652
9654648199,120210203,8026,1,10:11.0,536033400,-1133961700,6249,NULL,-60,NULL,244,-1,287,1208,220,0,-56,NULL,652,652
9654648200,120210203,8026,1,10:26.2,536045900,-1133961400,6263,NULL,-60,NULL,244,-1,271,1208,220,0,-56,NULL,651,651
9654648201,120210203,8026,1,10:41.4,536059200,-1133960000,6278,NULL,0,NULL,244,-1,256,1208,220,0,-56,NULL,651,651
9654648202,120210203,8026,1,10:56.6,536065800,-1133959100,6286,NULL,-60,NULL,244,-1,241,1208,220,0,-56,NULL,651,651
9654648203,120210203,8026,1,11:11.8,536076600,-1133958400,6297,NULL,-60,NULL,244,-1,226,1208,220,0,-56,NULL,651,651
9654648204,120210203,8026,1,11:27.0,536079700,-1133957900,6300,NULL,-60,NULL,244,-1,210,1208,220,0,-56,NULL,651,651
9654648205,120210203,8026,1,11:42.2,536083300,-1133957900,6305,NULL,-60,NULL,244,-1,195,1208,220,0,-56,NULL,651,651
9654648206,120210203,8026,1,11:57.4,536093800,-1133939400,6323,NULL,-60,NULL,244,-1,180,1208,220,0,-56,NULL,650,650
9654648207,120210203,8026,1,12:12.6,536093600,-1133932500,6328,NULL,-60,NULL,244,-1,165,1208,220,0,-56,NULL,650,650
9654648208,120210203,8026,1,12:27.8,536094000,-1133915500,6340,NULL,-60,NULL,244,-1,150,1208,220,0,-56,NULL,650,650
9654648209,120210203,8026,1,12:43.2,536097000,-1133895500,6352,NULL,-60,NULL,244,-1,134,1208,220,0,-56,NULL,651,651
9654648210,120210203,8026,1,12:58.2,536099300,-1133889100,6356,NULL,-60,NULL,244,-1,119,1208,220,0,-56,NULL,651,651
9654648211,120210203,8026,1,13:13.5,536105300,-1133872500,6369,NULL,-60,NULL,244,-1,104,1208,220,0,-56,NULL,651,651
9654648212,120210203,8026,1,13:28.6,536110900,-1133855000,6384,NULL,-60,NULL,244,-1,89,1208,220,0,-56,NULL,652,652
9654648213,120210203,8026,1,13:43.9,536120100,-1133841100,6397,NULL,-60,NULL,244,-1,74,1208,220,0,-56,NULL,652,652
9654648214,120210203,8026,1,13:59.1,536131500,-1133832800,6411,NULL,-60,NULL,244,-1,58,1208,220,0,-56,NULL,651,651
9654648215,120210203,8026,1,14:14.3,536138200,-1133826900,6419,NULL,-60,NULL,244,-1,43,1208,220,0,-56,NULL,651,651
9654648216,120210203,8026,1,14:29.5,536137600,-1133823800,6421,NULL,-60,NULL,244,-1,28,1208,220,0,-56,NULL,651,651
9654648217,120210203,8026,1,14:44.8,536135700,-1133810000,6432,NULL,-60,NULL,244,-1,13,1208,220,0,-56,NULL,651,651
9654648218,120210203,8026,1,15:00.2,536131700,-1133782900,6448,NULL,-60,NULL,244,-2,197,1208,225,0,-115,NULL,652,652
9654648219,120210203,8026,1,15:15.1,536129200,-1133782900,6451,NULL,-60,NULL,244,-2,182,1208,225,0,-115,NULL,652,652
9654648220,120210203,8026,1,15:30.3,536128900,-1133783000,6451,NULL,-120,NULL,244,-2,167,1208,225,0,-115,NULL,652,652
9654648221,120210203,8026,1,15:45.5,536115400,-1133788500,6469,NULL,-120,NULL,244,-2,152,1208,225,0,-115,NULL,652,652
9654648222,120210203,8026,1,16:00.7,536101700,-1133785700,6484,NULL,-120,NULL,244,-2,137,1208,225,0,-115,NULL,652,652
9654648223,120210203,8026,1,16:16.0,536100800,-1133782000,6485,NULL,-120,NULL,244,-2,121,1208,225,0,-115,NULL,652,652
9654648224,120210203,8026,1,16:31.3,536095300,-1133757300,6503,NULL,-120,NULL,244,-2,106,1208,225,0,-115,NULL,651,651
9654648225,120210203,8026,1,16:46.4,536094100,-1133751400,6508,NULL,-120,NULL,244,-2,91,1208,225,0,-115,NULL,651,651
9654648226,120210203,8026,1,17:01.7,536094800,-1133736000,6519,NULL,-120,NULL,244,-2,76,1208,225,0,-115,NULL,650,650
9654648227,120210203,8026,1,17:16.9,536101900,-1133720600,6530,NULL,-120,NULL,244,-2,61,1208,225,0,-115,NULL,649,649
9654648228,120210203,8026,1,17:32.1,536100800,-1133716400,6534,NULL,-120,NULL,244,-2,45,1208,225,0,-115,NULL,649,649
9654648229,120210203,8026,1,17:47.3,536099000,-1133703600,6542,NULL,-120,NULL,244,-2,30,1208,225,0,-115,NULL,648,648
9654648231,120210203,8026,1,18:17.7,536103600,-1133680400,6559,NULL,-120,NULL,244,6,591,1208,244,0,353,NULL,647,647
9654648232,120210203,8026,1,18:32.9,536113200,-1133669500,6571,NULL,-120,NULL,244,6,576,1208,244,0,353,NULL,647,647
9654648233,120210203,8026,1,18:48.2,536116700,-1133651000,6585,NULL,-120,NULL,244,6,560,1208,244,0,353,NULL,647,647
9654648234,120210203,8026,1,19:03.4,536112700,-1133630900,6600,NULL,-120,NULL,244,6,545,1208,244,0,353,NULL,647,647
9654648235,120210203,8026,1,19:18.6,536123600,-1133612500,6619,NULL,-60,NULL,244,6,530,1208,244,0,353,NULL,647,647
9654648236,120210203,8026,1,19:33.8,536141000,-1133618300,6638,NULL,-60,NULL,244,6,515,1208,244,0,353,NULL,648,648
9654648237,120210203,8026,1,19:49.2,536144800,-1133625900,6643,NULL,-60,NULL,244,6,499,1208,244,0,353,NULL,649,649
9654648238,120210203,8026,1,20:04.2,536145400,-1133638300,6653,NULL,-60,NULL,244,6,484,1208,244,0,353,NULL,649,649
9654648239,120210203,8026,1,20:19.5,536143500,-1133666200,6670,NULL,0,NULL,244,6,469,1208,244,0,353,NULL,649,649
9654648240,120210203,8026,1,20:34.6,536143600,-1133679400,6678,NULL,0,NULL,244,6,454,1208,244,0,353,NULL,649,649
9654648241,120210203,8026,1,20:49.8,536135900,-1133687500,6690,NULL,0,NULL,244,6,439,1208,244,0,353,NULL,649,649
9654648242,120210203,8026,1,21:05.1,536133900,-1133714800,6707,NULL,0,NULL,244,6,423,1208,244,0,353,NULL,650,650
9654648243,120210203,8026,1,21:20.3,536128000,-1133728500,6719,NULL,0,NULL,244,6,408,1208,244,0,353,NULL,651,651
9654648244,120210203,8026,1,21:35.5,536131600,-1133750300,6735,NULL,60,NULL,244,6,393,1208,244,0,353,NULL,652,652
9654648245,120210203,8026,1,21:50.7,536132300,-1133784200,6757,NULL,60,NULL,244,6,378,1208,244,0,353,NULL,652,652
9654648246,120210203,8026,1,22:05.9,536136400,-1133817300,6780,NULL,120,NULL,244,6,363,1208,244,0,353,NULL,651,651
9654648247,120210203,8026,1,22:21.1,536135700,-1133830900,6791,NULL,120,NULL,244,6,347,1208,244,0,353,NULL,651,651
9654648248,120210203,8026,1,22:36.3,536121900,-1133840600,6807,NULL,120,NULL,244,6,332,1208,244,0,353,NULL,652,652
9654648249,120210203,8026,1,22:51.5,536111400,-1133853600,6822,NULL,120,NULL,244,6,317,1208,244,0,353,NULL,652,652
9654648250,120210203,8026,1,23:06.7,536105700,-1133872100,6836,NULL,180,NULL,244,6,302,1208,244,0,353,NULL,651,651
9654648251,120210203,8026,1,23:21.9,536095900,-1133903300,6859,NULL,180,NULL,244,6,287,1208,244,0,353,NULL,650,650
9654648252,120210203,8026,1,23:37.1,536093900,-1133940400,6883,NULL,240,NULL,244,6,271,1208,244,0,353,NULL,650,650
9654648253,120210203,8026,1,23:52.3,536083800,-1133959000,6900,NULL,240,NULL,244,6,256,1208,244,0,353,NULL,651,651
9654648254,120210203,8026,1,24:07.6,536074200,-1133960400,6910,NULL,240,NULL,244,6,241,1208,244,0,353,NULL,651,651
9654648255,120210203,8026,1,24:22.8,536072300,-1133960400,6913,NULL,240,NULL,244,6,226,1208,244,0,353,NULL,651,651
9654648256,120210203,8026,1,24:38.0,536057300,-1133961100,6929,NULL,240,NULL,244,6,211,1208,244,0,353,NULL,651,651
9654648257,120210203,8026,1,24:53.2,536043400,-1133962200,6946,NULL,300,NULL,244,6,195,1208,244,0,353,NULL,651,651
9654648258,120210203,8026,1,25:08.4,536031600,-1133963800,6958,NULL,300,NULL,244,6,180,1208,244,0,353,NULL,652,652
9654648259,120210203,8026,1,25:23.6,536029100,-1133965800,6962,NULL,300,NULL,244,6,165,1208,244,0,353,NULL,651,651
9654648260,120210203,8026,1,25:38.8,536027300,-1133988300,6978,NULL,300,NULL,244,6,150,1208,244,0,353,NULL,651,651
9654648261,120210203,8026,1,25:54.0,536019700,-1134004800,6991,NULL,300,NULL,244,6,135,1208,244,0,353,NULL,652,652
9654648264,120210203,8026,1,26:39.7,536019800,-1134004800,6991,NULL,240,NULL,244,6,89,1208,244,0,353,NULL,652,652
9654648265,120210203,8026,1,26:54.9,536011500,-1134018900,7003,NULL,300,NULL,244,6,74,1208,244,0,353,NULL,653,653
9654648266,120210203,8026,1,27:10.1,536001900,-1134041000,7021,NULL,300,NULL,244,6,58,1208,244,0,353,NULL,653,653
9654648267,120210203,8026,1,27:25.3,536003600,-1134060400,7037,NULL,300,NULL,244,6,43,1208,244,0,353,NULL,653,653
9654648268,120210203,8026,1,27:40.5,536003100,-1134076600,7045,NULL,300,NULL,244,6,28,1208,244,0,353,NULL,653,653
9654648269,120210203,8026,1,27:55.7,536002300,-1134085500,7053,NULL,300,NULL,244,6,13,1208,244,0,353,NULL,653,653
9654648270,120210203,8026,1,28:10.9,536014600,-1134102200,7071,NULL,360,NULL,244,2,1418,1208,265,0,127,NULL,653,653
9654648271,120210203,8026,1,28:26.2,536012700,-1134110200,7079,NULL,360,NULL,244,2,1402,1208,265,0,127,NULL,653,653
9654648272,120210203,8026,1,28:41.3,536015400,-1134111200,7086,NULL,300,NULL,244,2,1387,1208,265,0,127,NULL,653,653
9654648302,120210203,8026,1,36:17.7,536015800,-1134110200,7086,NULL,0,NULL,244,2,931,1208,265,0,127,NULL,653,653
9654648303,120210203,8026,1,36:33.0,536018200,-1134107400,7089,NULL,0,NULL,244,2,915,1208,265,0,127,NULL,653,653
9654648304,120210203,8026,1,36:48.2,536015700,-1134102400,7095,NULL,0,NULL,244,2,900,1208,265,0,127,NULL,653,653
9654648305,120210203,8026,1,37:03.4,536004000,-1134094500,7110,NULL,60,NULL,244,2,885,1208,265,0,127,NULL,653,653
9654648306,120210203,8026,1,37:18.6,536002400,-1134072700,7124,NULL,60,NULL,244,2,870,1208,265,0,127,NULL,653,653
9654648307,120210203,8026,1,37:33.8,535991800,-1134069400,7137,NULL,60,NULL,244,2,855,1208,265,0,127,NULL,653,653
9654648308,120210203,8026,1,37:49.0,535981300,-1134066400,7147,NULL,60,NULL,244,2,840,1208,265,0,127,NULL,653,653
9654648309,120210203,8026,1,38:04.2,535979400,-1134065600,7150,NULL,60,NULL,244,2,824,1208,265,0,127,NULL,653,653
9654648310,120210203,8026,1,38:19.4,535976900,-1134066400,7153,NULL,60,NULL,244,2,809,1208,265,0,127,NULL,653,653
9654648311,120210203,8026,1,38:34.6,535975100,-1134076000,7158,NULL,60,NULL,244,2,794,1208,265,0,127,NULL,653,653
9654648312,120210203,8026,1,38:49.8,535975100,-1134076300,7160,NULL,60,NULL,244,2,779,1208,265,0,127,NULL,653,653
9654648313,120210203,8026,1,39:05.1,535972900,-1134092900,7171,NULL,60,NULL,244,2,763,1208,265,0,127,NULL,653,653
9654648314,120210203,8026,1,39:20.2,535972600,-1134096400,7172,NULL,0,NULL,244,2,748,1208,265,0,127,NULL,653,653
9654648315,120210203,8026,1,39:35.4,535971800,-1134107200,7180,NULL,60,NULL,244,2,733,1208,265,0,127,NULL,653,653
9654648316,120210203,8026,1,39:50.7,535971600,-1134123400,7190,NULL,60,NULL,244,2,718,1208,265,0,127,NULL,653,653
9654648317,120210203,8026,1,40:06.0,535971600,-1134128300,7193,NULL,0,NULL,244,2,703,1208,265,0,127,NULL,653,653
9654648318,120210203,8026,1,40:21.1,535971700,-1134129100,7195,NULL,0,NULL,244,2,687,1208,265,0,127,NULL,653,653
9654648319,120210203,8026,1,40:36.3,535973500,-1134153100,7211,NULL,0,NULL,244,2,672,1208,265,0,127,NULL,653,653
9654648320,120210203,8026,1,40:51.7,535980200,-1134182000,7232,NULL,60,NULL,244,2,657,1208,265,0,127,NULL,654,654
9654648321,120210203,8026,1,41:07.1,535984700,-1134196600,7242,NULL,60,NULL,244,2,641,1208,265,0,127,NULL,655,655
9654648326,120210203,8026,1,42:23.0,535984800,-1134196900,7242,NULL,-60,NULL,244,2,566,1208,265,0,127,NULL,655,655
9654648327,120210203,8026,1,42:38.2,535986500,-1134203500,7246,NULL,-60,NULL,244,2,550,1208,265,0,127,NULL,655,655
9654648328,120210203,8026,1,42:53.7,535989900,-1134214500,7255,NULL,-60,NULL,244,2,535,1208,265,0,127,NULL,656,656
9654648329,120210203,8026,1,43:08.6,535991700,-1134220900,7261,NULL,-60,NULL,244,2,520,1208,265,0,127,NULL,656,656
9654648330,120210203,8026,1,43:23.9,535995900,-1134243300,7277,NULL,-60,NULL,244,2,505,1208,265,0,127,NULL,659,659
9654648331,120210203,8026,1,43:39.0,535996200,-1134249300,7279,NULL,-60,NULL,244,2,490,1208,265,0,127,NULL,659,659
9654648332,120210203,8026,1,43:54.2,535996200,-1134253100,7282,NULL,-60,NULL,244,2,474,1208,265,0,127,NULL,660,660
9654648333,120210203,8026,1,44:09.4,535996400,-1134278800,7300,NULL,-60,NULL,244,2,459,1208,265,0,127,NULL,662,662
9654648334,120210203,8026,1,44:24.6,535996300,-1134295900,7311,NULL,-60,NULL,244,2,444,1208,265,0,127,NULL,663,663
9654648335,120210203,8026,1,44:39.9,535996600,-1134305100,7317,NULL,-60,NULL,244,2,429,1208,265,0,127,NULL,664,664
9654648336,120210203,8026,1,44:55.0,536008300,-1134306100,7330,NULL,0,NULL,244,2,413,1208,265,0,127,NULL,664,664
9654648337,120210203,8026,1,45:10.3,536017800,-1134302900,7341,NULL,0,NULL,244,2,398,1208,265,0,127,NULL,666,666
9654648338,120210203,8026,1,45:25.4,536017500,-1134276500,7359,NULL,0,NULL,244,2,383,1208,265,0,127,NULL,665,665
9654648339,120210203,8026,1,45:40.7,536019700,-1134254200,7374,NULL,0,NULL,244,2,368,1208,265,0,127,NULL,663,663
9654648340,120210203,8026,1,45:55.9,536029300,-1134236900,7388,NULL,60,NULL,244,2,353,1208,265,0,127,NULL,664,664
9654648341,120210203,8026,1,46:11.1,536036400,-1134245300,7399,NULL,60,NULL,244,2,337,1208,265,0,127,NULL,667,667
9654648342,120210203,8026,1,46:26.3,536042900,-1134255600,7409,NULL,60,NULL,244,2,322,1208,265,0,127,NULL,671,671
9654648343,120210203,8026,1,46:41.5,536045200,-1134252200,7412,NULL,60,NULL,244,2,307,1208,265,0,127,NULL,671,671
9654648344,120210203,8026,1,46:56.7,536051200,-1134242100,7422,NULL,60,NULL,244,2,292,1208,265,0,127,NULL,671,671
9654648345,120210203,8026,1,47:11.9,536063500,-1134228200,7438,NULL,60,NULL,244,2,277,1208,265,0,127,NULL,672,672
9654648346,120210203,8026,1,47:27.1,536067800,-1134227900,7443,NULL,60,NULL,244,2,261,1208,265,0,127,NULL,673,673
9654648347,120210203,8026,1,47:42.5,536070000,-1134233000,7448,NULL,60,NULL,244,2,246,1208,265,0,127,NULL,675,675
9654648348,120210203,8026,1,47:57.5,536069900,-1134240400,7454,NULL,60,NULL,244,2,231,1208,265,0,127,NULL,676,676
9654648349,120210203,8026,1,48:12.8,536070100,-1134262200,7467,NULL,60,NULL,244,2,216,1208,265,0,127,NULL,677,677
9654648350,120210203,8026,1,48:28.1,536070100,-1134262800,7469,NULL,60,NULL,244,2,200,1208,265,0,127,NULL,677,677
9654648351,120210203,8026,1,48:43.4,536069900,-1134283000,7481,NULL,60,NULL,244,2,185,1208,265,0,127,NULL,677,677
9654648352,120210203,8026,1,48:58.5,536069800,-1134302100,7494,NULL,60,NULL,244,2,170,1208,265,0,127,NULL,676,676
9654648353,120210203,8026,1,49:13.8,536065000,-1134318700,7506,NULL,60,NULL,244,2,155,1208,265,0,127,NULL,676,676
9654648354,120210203,8026,1,49:29.0,536063400,-1134321400,7509,NULL,60,NULL,244,2,140,1208,265,0,127,NULL,676,676
9654648355,120210203,8026,1,49:44.2,536055200,-1134336400,7523,NULL,60,NULL,244,2,124,1208,265,0,127,NULL,675,675
9654648356,120210203,8026,1,49:59.5,536049200,-1134355200,7538,NULL,60,NULL,244,2,109,1208,265,0,127,NULL,675,675
9654648357,120210203,8026,1,50:14.6,536049000,-1134379300,7552,NULL,60,NULL,244,2,94,1208,265,0,127,NULL,676,676
9654648358,120210203,8026,1,50:29.8,536049100,-1134407800,7572,NULL,120,NULL,244,2,79,1208,265,0,127,NULL,676,676
9654648359,120210203,8026,1,50:45.1,536049300,-1134424300,7581,NULL,120,NULL,244,2,63,1208,265,0,127,NULL,676,676
9654648364,120210203,8026,1,52:01.1,536049600,-1134465700,7610,NULL,120,NULL,244,7,625,1208,281,0,394,NULL,678,678
9654648365,120210203,8026,1,52:16.3,536041900,-1134473500,7621,NULL,120,NULL,244,7,610,1208,281,0,394,NULL,678,678
9654648366,120210203,8026,1,52:31.5,536029600,-1134477200,7634,NULL,120,NULL,244,7,595,1208,281,0,394,NULL,675,675
9654648367,120210203,8026,1,52:46.9,536025500,-1134488200,7647,NULL,120,NULL,244,7,580,1208,281,0,394,NULL,675,675
9654648368,120210203,8026,1,53:02.0,536025900,-1134521900,7668,NULL,180,NULL,244,7,565,1208,281,0,394,NULL,676,676
9654648369,120210203,8026,1,53:17.2,536026000,-1134550200,7686,NULL,180,NULL,244,7,549,1208,281,0,394,NULL,677,677
9654648370,120210203,8026,1,53:32.4,536026200,-1134554400,7689,NULL,180,NULL,244,7,534,1208,281,0,394,NULL,677,677
9654648371,120210203,8026,1,53:47.8,536036000,-1134555000,7700,NULL,180,NULL,244,7,519,1208,281,0,394,NULL,678,678
9654648372,120210203,8026,1,54:02.9,536037900,-1134571700,7713,NULL,180,NULL,244,7,504,1208,281,0,394,NULL,678,678
9654648373,120210203,8026,1,54:18.0,536037900,-1134602700,7732,NULL,240,NULL,244,7,488,1208,281,0,394,NULL,677,677
9654648374,120210203,8026,1,54:33.2,536038200,-1134619800,7744,NULL,240,NULL,244,7,473,1208,281,0,394,NULL,677,677
9654648375,120210203,8026,1,54:48.4,536038100,-1134626400,7749,NULL,240,NULL,244,7,458,1208,281,0,394,NULL,677,677
9654648376,120210203,8026,1,55:03.6,536052800,-1134633100,7766,NULL,240,NULL,244,7,443,1208,281,0,394,NULL,678,678
9654648377,120210203,8026,1,55:18.8,536067500,-1134633300,7781,NULL,240,NULL,244,7,428,1208,281,0,394,NULL,680,680
9654648378,120210203,8026,1,55:34.0,536070100,-1134646600,7792,NULL,240,NULL,244,7,412,1208,281,0,394,NULL,681,681
9654648379,120210203,8026,1,55:49.3,536070000,-1134670100,7807,NULL,300,NULL,244,7,397,1208,281,0,394,NULL,681,681
9654648380,120210203,8026,1,56:04.4,536070000,-1134672400,7811,NULL,300,NULL,244,7,382,1208,281,0,394,NULL,681,681
9654648382,120210203,8026,1,56:34.9,536070000,-1134673800,7811,NULL,240,NULL,244,7,352,1208,281,0,394,NULL,681,681
9654648383,120210203,8026,1,56:50.2,536069800,-1134697100,7827,NULL,240,NULL,244,7,336,1208,281,0,394,NULL,682,682
9654648384,120210203,8026,1,57:05.3,536066400,-1134726800,7848,NULL,300,NULL,244,7,321,1208,281,0,394,NULL,682,682
9654648385,120210203,8026,1,57:20.5,536060400,-1134736800,7860,NULL,300,NULL,244,7,306,1208,281,0,394,NULL,681,681
9654648386,120210203,8026,1,57:35.7,536046300,-1134731800,7876,NULL,300,NULL,244,7,291,1208,281,0,394,NULL,680,680
9654648387,120210203,8026,1,57:51.0,536032700,-1134734900,7890,NULL,360,NULL,244,7,276,1208,281,0,394,NULL,678,678
9654648388,120210203,8026,1,58:06.2,536027000,-1134743000,7900,NULL,360,NULL,244,7,260,1208,281,0,394,NULL,678,678
9654648389,120210203,8026,1,58:21.4,536027400,-1134744700,7901,NULL,300,NULL,244,7,245,1208,281,0,394,NULL,678,678
9654648390,120210203,8026,1,58:36.6,536029800,-1134760400,7913,NULL,360,NULL,244,7,230,1208,281,0,394,NULL,677,677
9654648391,120210203,8026,1,58:51.8,536029900,-1134774500,7922,NULL,360,NULL,244,7,215,1208,281,0,394,NULL,677,677
9654648392,120210203,8026,1,59:07.0,536029800,-1134784100,7927,NULL,360,NULL,244,7,199,1208,281,0,394,NULL,677,677
9654648393,120210203,8026,1,59:22.2,536029300,-1134789500,7932,NULL,360,NULL,244,7,184,1208,281,0,394,NULL,677,677
9654648394,120210203,8026,1,59:37.4,536028500,-1134811100,7945,NULL,360,NULL,244,7,169,1208,281,0,394,NULL,677,677
9654648395,120210203,8026,1,59:52.6,536029500,-1134831900,7959,NULL,360,NULL,244,7,154,1208,281,0,394,NULL,676,676
9654648396,120210203,8026,1,00:07.9,536029200,-1134843200,7967,NULL,360,NULL,244,7,139,1208,281,0,394,NULL,676,676
9654648397,120210203,8026,1,00:23.1,536013900,-1134849300,7987,NULL,360,NULL,244,7,123,1208,281,0,394,NULL,676,676
9654648398,120210203,8026,1,00:38.3,535997300,-1134853600,8003,NULL,420,NULL,244,7,108,1208,281,0,394,NULL,676,676
