VEHICLE_LOCATION_ID,CALENDAR_ID,PROPERTY_TAG,TRANSIT_DIVISION_ID,MESSAGE_TIMESTAMP,LATITUDE,LONGITUDE,ODOMETER,SPEED,ADHERENCE_SECONDS,HEADING,VALIDITY,ADHERENCE_AT_TIME_POINT,TIME_TO_TIME_POINT,BLOCK_ABBR,BLOCK_STOP_ORDER,OVERLOAD_ID,ADHERENCE_AT_TIME_POINT_SECS,CSLID
10455544345,120210630,8018,1,2021-06-30 15:05:03.137,535430200,-1134842200,10349,NULL,180,NULL,226,6,418,00207,142,0,357,1
10455544346,120210630,8018,1,2021-06-30 15:05:18.180,535439900,-1134822800,10365,NULL,180,NULL,226,6,403,00207,142,0,357,1
10455544347,120210630,8018,1,2021-06-30 15:05:33.180,535441400,-1134818600,10369,NULL,180,NULL,226,6,388,00207,142,0,357,1
10455544348,120210630,8018,1,2021-06-30 15:05:48.233,535443500,-1134813400,10372,NULL,180,NULL,230,6,373,00207,142,0,357,1
10455544351,120210630,8018,1,2021-06-30 15:06:33.220,535443400,-1134813100,10372,NULL,120,NULL,230,6,328,00207,142,0,357,1
10455544352,120210630,8018,1,2021-06-30 15:06:48.297,535450100,-1134798500,10385,NULL,180,NULL,230,6,313,00207,142,0,357,1
10455544353,120210630,8018,1,2021-06-30 15:07:03.317,535457700,-1134784800,10396,NULL,180,NULL,230,6,298,00207,142,0,357,1
10455544354,120210630,8018,1,2021-06-30 15:07:18.333,535458000,-1134784500,10396,NULL,180,NULL,230,6,283,00207,142,0,357,1
10455544355,120210630,8018,1,2021-06-30 15:07:33.350,535468800,-1134772600,10412,NULL,180,NULL,230,6,268,00207,142,0,357,1
10455544356,120210630,8018,1,2021-06-30 15:07:48.383,535476100,-1134764300,10422,NULL,180,NULL,230,6,253,00207,142,0,357,1
10455544357,120210630,8018,1,2021-06-30 15:08:03.417,535478100,-1134762000,10423,NULL,180,NULL,230,6,238,00207,142,0,357,1
10455544358,120210630,8018,1,2021-06-30 15:08:18.420,535485000,-1134754100,10435,NULL,180,NULL,230,6,223,00207,142,0,357,1
10455544359,120210630,8018,1,2021-06-30 15:08:33.483,535492600,-1134748000,10444,NULL,180,NULL,230,6,208,00207,142,0,357,1
10455544360,120210630,8018,1,2021-06-30 15:08:48.530,535494400,-1134746900,10447,NULL,180,NULL,230,6,193,00207,142,0,357,1
10455544361,120210630,8018,1,2021-06-30 15:09:03.667,535510700,-1134734600,10467,NULL,180,NULL,228,6,178,00207,142,0,357,1
10455544362,120210630,8018,1,2021-06-30 15:09:18.623,535526300,-1134727300,10486,NULL,240,NULL,230,6,163,00207,142,0,357,1
10455544363,120210630,8018,1,2021-06-30 15:09:33.657,535542700,-1134720400,10504,NULL,240,NULL,230,6,148,00207,142,0,357,1
10455544364,120210630,8018,1,2021-06-30 15:09:48.723,535553700,-1134692200,10523,NULL,300,NULL,233,6,133,00207,142,0,357,1
10455544365,120210630,8018,1,2021-06-30 15:10:03.730,535563200,-1134670100,10542,NULL,300,NULL,233,6,118,00207,142,0,357,1
10455544366,120210630,8018,1,2021-06-30 15:10:18.793,535578600,-1134673100,10559,NULL,300,NULL,230,6,103,00207,142,0,357,1
10455544367,120210630,8018,1,2021-06-30 15:10:33.833,535595500,-1134673500,10575,NULL,360,NULL,230,6,88,00207,142,0,357,1
10455544368,120210630,8018,1,2021-06-30 15:10:48.887,535598100,-1134687700,10586,NULL,360,NULL,230,6,73,00207,142,0,357,1
10455544373,120210630,8018,1,2021-06-30 15:12:03.973,535598400,-1134706400,10597,NULL,300,NULL,228,11,554,00207,143,0,633,1
10455544374,120210630,8018,1,2021-06-30 15:12:19.053,535590000,-1134709900,10608,NULL,300,NULL,230,11,538,00207,143,0,633,1
10455544375,120210630,8018,1,2021-06-30 15:12:34.093,535579700,-1134709400,10620,NULL,300,NULL,230,11,523,00207,143,0,633,1
10455544376,120210630,8018,1,2021-06-30 15:12:49.040,535571200,-1134709500,10629,NULL,300,NULL,230,11,508,00207,143,0,633,1
10455544377,120210630,8018,1,2021-06-30 15:13:04.090,535563200,-1134709400,10637,NULL,300,NULL,230,11,493,00207,143,0,633,1
10455544378,120210630,8018,1,2021-06-30 15:13:19.110,535557300,-1134708200,10644,NULL,300,NULL,230,11,478,00207,143,0,633,1
10455544379,120210630,8018,1,2021-06-30 15:13:34.133,535557200,-1134708100,10644,NULL,300,NULL,230,11,463,00207,143,0,633,1
10455544380,120210630,8018,1,2021-06-30 15:13:49.157,535556900,-1134705600,10647,NULL,300,NULL,230,11,448,00207,143,0,633,1
10455544381,120210630,8018,1,2021-06-30 15:14:04.267,535561200,-1134674300,10665,NULL,300,NULL,233,11,433,00207,143,0,633,1
10455544382,120210630,8018,1,2021-06-30 15:14:19.263,535578000,-1134672700,10682,NULL,360,NULL,230,11,418,00207,143,0,633,1
10455544383,120210630,8018,1,2021-06-30 15:14:34.327,535595700,-1134673000,10702,NULL,360,NULL,230,11,403,00207,143,0,633,1
10455544384,120210630,8018,1,2021-06-30 15:14:49.313,535609500,-1134672900,10716,NULL,420,NULL,230,11,388,00207,143,0,633,1
10455544385,120210630,8018,1,2021-06-30 15:15:04.357,535624100,-1134672900,10734,NULL,420,NULL,230,11,373,00207,143,0,633,1
10455544386,120210630,8018,1,2021-06-30 15:15:19.377,535641000,-1134672900,10753,NULL,420,NULL,230,11,358,00207,143,0,633,1
10455544387,120210630,8018,1,2021-06-30 15:15:34.387,535657300,-1134672900,10771,NULL,480,NULL,230,11,343,00207,143,0,633,1
10455544388,120210630,8018,1,2021-06-30 15:15:49.453,535673700,-1134673000,10789,NULL,480,NULL,230,11,328,00207,143,0,633,1
10455544389,120210630,8018,1,2021-06-30 15:16:04.463,535686600,-1134646300,10810,NULL,540,NULL,235,11,313,00207,143,0,633,1
10455544390,120210630,8018,1,2021-06-30 15:16:19.513,535703800,-1134672300,10821,NULL,540,NULL,230,11,298,00207,143,0,633,1
10455544391,120210630,8018,1,2021-06-30 15:16:34.523,535704100,-1134672200,10821,NULL,540,NULL,230,11,283,00207,143,0,633,1
10455544392,120210630,8018,1,2021-06-30 15:16:49.547,535705000,-1134668400,10824,NULL,480,NULL,230,11,268,00207,143,0,633,1
10455544393,120210630,8018,1,2021-06-30 15:17:04.567,535698100,-1134619600,10839,NULL,540,NULL,235,11,253,00207,143,0,633,1
10455544395,120210630,8018,1,2021-06-30 15:17:34.557,535698200,-1134619000,10840,NULL,480,NULL,235,11,223,00207,143,0,633,1
10455544396,120210630,8018,1,2021-06-30 15:17:49.583,535705000,-1134645800,10840,NULL,480,NULL,230,11,208,00207,143,0,633,1
10455544397,120210630,8018,1,2021-06-30 15:18:04.587,535705100,-1134642900,10842,NULL,480,NULL,230,11,193,00207,143,0,633,1
10455544398,120210630,8018,1,2021-06-30 15:18:19.657,535697200,-1134589600,10859,NULL,480,NULL,235,11,178,00207,143,0,633,1
10455544399,120210630,8018,1,2021-06-30 15:18:34.727,535705800,-1134588500,10879,NULL,480,NULL,228,11,163,00207,143,0,633,1
10455544400,120210630,8018,1,2021-06-30 15:18:49.700,535694700,-1134529200,10900,NULL,540,NULL,235,11,148,00207,143,0,633,1
10455544401,120210630,8018,1,2021-06-30 15:19:04.733,535694300,-1134517500,10908,NULL,540,NULL,235,11,133,00207,143,0,633,1
10455544402,120210630,8018,1,2021-06-30 15:19:19.800,535694100,-1134500100,10919,NULL,540,NULL,235,11,118,00207,143,0,633,1
10455544403,120210630,8018,1,2021-06-30 15:19:34.787,535700000,-1134494500,10927,NULL,540,NULL,235,11,103,00207,143,0,633,1
10455544404,120210630,8018,1,2021-06-30 15:19:49.820,535715200,-1134493300,10945,NULL,600,NULL,235,11,88,00207,143,0,633,1
10455544405,120210630,8018,1,2021-06-30 15:20:04.877,535736500,-1134496500,10969,NULL,600,NULL,235,11,73,00207,143,0,633,1
10455544406,120210630,8018,1,2021-06-30 15:20:19.943,535757200,-1134500200,10991,NULL,660,NULL,235,11,58,00207,143,0,633,1
10455544407,120210630,8018,1,2021-06-30 15:20:34.950,535774100,-1134507600,11012,NULL,660,NULL,235,11,43,00207,143,0,633,1
10455544408,120210630,8018,1,2021-06-30 15:20:49.983,535780600,-1134507400,11019,NULL,660,NULL,237,11,28,00207,143,0,633,1
10455544409,120210630,8018,1,2021-06-30 15:21:05.017,535791900,-1134497700,11033,NULL,720,NULL,237,11,12,00207,143,0,633,1
10455544764,120210630,8018,1,2021-06-30 21:13:29.140,535824700,-1134487300,46,NULL,780,NULL,226,10,1110,00310,2,0,582,1
10455544765,120210630,8018,1,2021-06-30 21:13:44.183,535817800,-1134506200,61,NULL,780,NULL,226,10,1095,00310,2,0,582,1
10455544766,120210630,8018,1,2021-06-30 21:13:59.250,535810700,-1134523200,75,NULL,780,NULL,226,10,1080,00310,2,0,582,1
10455544767,120210630,8018,1,2021-06-30 21:14:14.280,535808900,-1134526600,77,NULL,780,NULL,226,10,1065,00310,2,0,582,1
10455544768,120210630,8018,1,2021-06-30 21:14:29.300,535806400,-1134530900,85,NULL,780,NULL,226,10,1050,00310,2,0,582,1
10455544769,120210630,8018,1,2021-06-30 21:14:44.397,535794900,-1134545400,101,NULL,780,NULL,226,10,1035,00310,2,0,582,1
10455544770,120210630,8018,1,2021-06-30 21:14:59.443,535778200,-1134544400,120,NULL,780,NULL,226,10,1020,00310,2,0,582,1
10455544771,120210630,8018,1,2021-06-30 21:15:14.587,535761800,-1134534800,140,NULL,840,NULL,226,10,1005,00310,2,0,582,1
10455544772,120210630,8018,1,2021-06-30 21:15:29.497,535744400,-1134531100,159,NULL,840,NULL,226,10,990,00310,2,0,582,1
10455544773,120210630,8018,1,2021-06-30 21:15:44.557,535726600,-1134537100,180,NULL,840,NULL,226,10,975,00310,2,0,582,1
10455544774,120210630,8018,1,2021-06-30 21:15:59.593,535710500,-1134538000,196,NULL,840,NULL,226,10,960,00310,2,0,582,1
10455544775,120210630,8018,1,2021-06-30 21:16:14.610,535704400,-1134545400,209,NULL,840,NULL,226,10,945,00310,2,0,582,1
10455544776,120210630,8018,1,2021-06-30 21:16:29.657,535705000,-1134564000,220,NULL,840,NULL,226,10,930,00310,2,0,582,1
10455544777,120210630,8018,1,2021-06-30 21:16:44.750,535705500,-1134571700,225,NULL,840,NULL,226,10,915,00310,2,0,582,1
10455544791,120210630,8018,1,2021-06-30 21:20:15.123,535705700,-1134572200,226,NULL,660,NULL,226,10,704,00310,2,0,582,1
10455544792,120210630,8018,1,2021-06-30 21:20:30.053,535705300,-1134581000,231,NULL,660,NULL,226,10,689,00310,2,0,582,1
10455544793,120210630,8018,1,2021-06-30 21:20:45.073,535705000,-1134584400,234,NULL,660,NULL,226,10,674,00310,2,0,582,1
10455544794,120210630,8018,1,2021-06-30 21:21:00.047,535705200,-1134583900,234,NULL,600,NULL,226,10,659,00310,2,0,582,1
10455544795,120210630,8018,1,2021-06-30 21:21:15.093,535705300,-1134586300,236,NULL,600,NULL,226,10,644,00310,2,0,582,1
10455544838,120210630,8018,1,2021-06-30 21:32:00.927,535704200,-1134618600,286,NULL,-60,NULL,226,7,986,00310,18,0,421,1
10455544839,120210630,8018,1,2021-06-30 21:32:15.933,535704400,-1134633500,296,NULL,0,NULL,226,7,971,00310,18,0,421,1
10455544840,120210630,8018,1,2021-06-30 21:32:30.940,535704300,-1134637900,299,NULL,-60,NULL,226,7,956,00310,18,0,421,1
10455544842,120210630,8018,1,2021-06-30 21:33:00.973,535704300,-1134637900,299,NULL,-60,NULL,226,7,926,00310,18,0,421,1
10455544843,120210630,8018,1,2021-06-30 21:33:15.973,535704400,-1134642400,302,NULL,-60,NULL,226,7,911,00310,18,0,421,1
10455544844,120210630,8018,1,2021-06-30 21:33:31.027,535704600,-1134656200,312,NULL,-60,NULL,226,7,895,00310,18,0,421,1
10455544845,120210630,8018,1,2021-06-30 21:33:46.077,535705800,-1134672400,321,NULL,-60,NULL,226,7,880,00310,18,0,421,1
10455544846,120210630,8018,1,2021-06-30 21:34:01.170,535707900,-1134672200,325,NULL,-60,NULL,226,7,865,00310,18,0,421,1
10455544847,120210630,8018,1,2021-06-30 21:34:16.110,535707900,-1134672200,325,NULL,-60,NULL,226,7,850,00310,18,0,421,1
10455544848,120210630,8018,1,2021-06-30 21:34:31.183,535711800,-1134672200,329,NULL,-60,NULL,226,7,835,00310,18,0,421,1
10455544849,120210630,8018,1,2021-06-30 21:34:46.267,535715700,-1134672300,333,NULL,-60,NULL,226,7,820,00310,18,0,421,1
10455544850,120210630,8018,1,2021-06-30 21:35:01.250,535715700,-1134672300,333,NULL,-60,NULL,226,7,805,00310,18,0,421,1
10455544851,120210630,8018,1,2021-06-30 21:35:16.273,535724900,-1134672600,344,NULL,-60,NULL,226,7,790,00310,18,0,421,1
10455544852,120210630,8018,1,2021-06-30 21:35:31.507,535740100,-1134672000,360,NULL,-60,NULL,226,7,775,00310,18,0,421,1
10455544853,120210630,8018,1,2021-06-30 21:35:46.557,535743300,-1134672000,363,NULL,-60,NULL,226,7,760,00310,18,0,421,1
10455544854,120210630,8018,1,2021-06-30 21:36:01.573,535743300,-1134672000,363,NULL,-60,NULL,226,7,745,00310,18,0,421,1
10455544855,120210630,8018,1,2021-06-30 21:36:16.590,535753800,-1134672600,376,NULL,-60,NULL,226,7,730,00310,18,0,421,1
10455544856,120210630,8018,1,2021-06-30 21:36:31.670,535762000,-1134672600,384,NULL,-60,NULL,226,7,715,00310,18,0,421,1
10455544857,120210630,8018,1,2021-06-30 21:36:46.687,535767700,-1134672500,391,NULL,-60,NULL,226,7,700,00310,18,0,421,1
10455544858,120210630,8018,1,2021-06-30 21:37:01.737,535782000,-1134672600,407,NULL,0,NULL,226,7,685,00310,18,0,421,1
10455544859,120210630,8018,1,2021-06-30 21:37:16.837,535785500,-1134672600,410,NULL,-60,NULL,226,7,670,00310,18,0,421,1
10455544860,120210630,8018,1,2021-06-30 21:37:31.763,535786100,-1134672600,412,NULL,-60,NULL,226,7,655,00310,18,0,421,1
10455544861,120210630,8018,1,2021-06-30 21:37:46.767,535797100,-1134672600,424,NULL,-60,NULL,226,7,640,00310,18,0,421,1
10455544862,120210630,8018,1,2021-06-30 21:38:01.830,535811000,-1134672500,440,NULL,0,NULL,226,7,625,00310,18,0,421,1
10455544863,120210630,8018,1,2021-06-30 21:38:16.987,535827500,-1134672300,458,NULL,0,NULL,226,7,610,00310,18,0,421,1
10455544864,120210630,8018,1,2021-06-30 21:38:32.060,535845500,-1134672200,479,NULL,60,NULL,226,7,594,00310,18,0,421,1
10455544865,120210630,8018,1,2021-06-30 21:38:47.040,535860100,-1134671900,495,NULL,60,NULL,226,7,579,00310,18,0,421,1
10455544866,120210630,8018,1,2021-06-30 21:39:02.077,535863700,-1134671600,497,NULL,60,NULL,226,7,564,00310,18,0,421,1
10455544867,120210630,8018,1,2021-06-30 21:39:17.107,535871300,-1134672000,508,NULL,60,NULL,226,7,549,00310,18,0,421,1
10455544868,120210630,8018,1,2021-06-30 21:39:32.143,535887700,-1134672600,524,NULL,120,NULL,226,7,534,00310,18,0,421,1
10455544869,120210630,8018,1,2021-06-30 21:39:47.207,535891400,-1134673600,529,NULL,120,NULL,226,7,519,00310,18,0,421,1
10455544870,120210630,8018,1,2021-06-30 21:40:02.197,535891700,-1134679400,532,NULL,120,NULL,226,7,504,00310,18,0,421,1
10455544871,120210630,8018,1,2021-06-30 21:40:17.260,535891600,-1134683500,535,NULL,120,NULL,226,7,489,00310,18,0,421,1
10455544872,120210630,8018,1,2021-06-30 21:40:32.217,535891500,-1134704800,550,NULL,120,NULL,226,7,474,00310,18,0,421,1
10455544873,120210630,8018,1,2021-06-30 21:40:47.253,535891400,-1134729200,566,NULL,120,NULL,226,7,459,00310,18,0,421,1
10455544874,120210630,8018,1,2021-06-30 21:41:02.333,535891600,-1134753300,582,NULL,180,NULL,226,7,444,00310,18,0,421,1
10455544875,120210630,8018,1,2021-06-30 21:41:17.417,535891500,-1134779900,598,NULL,180,NULL,226,7,429,00310,18,0,421,1
10455544876,120210630,8018,1,2021-06-30 21:41:32.463,535891500,-1134795800,609,NULL,180,NULL,226,7,414,00310,18,0,421,1
10455544877,120210630,8018,1,2021-06-30 21:41:47.420,535898600,-1134796800,618,NULL,180,NULL,226,7,399,00310,18,0,421,1
10455544878,120210630,8018,1,2021-06-30 21:42:02.563,535912600,-1134796900,634,NULL,240,NULL,226,7,384,00310,18,0,421,1
10455544879,120210630,8018,1,2021-06-30 21:42:17.617,535926400,-1134797000,648,NULL,240,NULL,226,7,369,00310,18,0,421,1
10455544880,120210630,8018,1,2021-06-30 21:42:32.497,535927100,-1134797000,648,NULL,240,NULL,226,7,354,00310,18,0,421,1
10455544881,120210630,8018,1,2021-06-30 21:42:47.590,535935300,-1134797200,659,NULL,240,NULL,226,7,339,00310,18,0,421,1
10455544882,120210630,8018,1,2021-06-30 21:43:02.653,535949600,-1134798200,674,NULL,240,NULL,226,7,324,00310,18,0,421,1
10455544883,120210630,8018,1,2021-06-30 21:43:17.657,535952600,-1134799600,677,NULL,240,NULL,226,7,309,00310,18,0,421,1
10455544884,120210630,8018,1,2021-06-30 21:43:32.707,535954100,-1134800900,680,NULL,240,NULL,226,7,294,00310,18,0,421,1
10455544885,120210630,8018,1,2021-06-30 21:43:47.800,535964100,-1134815700,695,NULL,300,NULL,226,7,279,00310,18,0,421,1
10455544886,120210630,8018,1,2021-06-30 21:44:02.917,535967900,-1134836600,709,NULL,300,NULL,226,7,264,00310,18,0,421,1
10455544887,120210630,8018,1,2021-06-30 21:44:17.813,535968200,-1134850400,717,NULL,300,NULL,226,7,249,00310,18,0,421,1
10455544888,120210630,8018,1,2021-06-30 21:44:32.883,535968300,-1134866000,729,NULL,360,NULL,226,7,234,00310,18,0,421,1
10455544889,120210630,8018,1,2021-06-30 21:44:48.073,535968400,-1134877000,735,NULL,360,NULL,226,7,218,00310,18,0,421,1
10455544890,120210630,8018,1,2021-06-30 21:45:03.090,535968300,-1134878500,737,NULL,300,NULL,226,7,203,00310,18,0,421,1
10455544891,120210630,8018,1,2021-06-30 21:45:18.113,535968200,-1134899000,751,NULL,360,NULL,226,7,188,00310,18,0,421,1
10455544892,120210630,8018,1,2021-06-30 21:45:33.173,535968800,-1134917700,762,NULL,360,NULL,226,7,173,00310,18,0,421,1
10455544893,120210630,8018,1,2021-06-30 21:45:48.210,535980500,-1134917600,777,NULL,360,NULL,226,7,158,00310,18,0,421,1
10455544904,120210630,8018,1,2021-06-30 21:48:33.540,536024100,-1134917100,867,NULL,360,NULL,226,7,756,00310,19,0,398,1
10455544905,120210630,8018,1,2021-06-30 21:48:48.543,536042500,-1134917000,886,NULL,360,NULL,226,7,741,00310,19,0,398,1
10455544906,120210630,8018,1,2021-06-30 21:49:03.577,536060700,-1134916800,906,NULL,420,NULL,226,7,726,00310,19,0,398,1
10455544907,120210630,8018,1,2021-06-30 21:49:18.627,536066300,-1134916700,912,NULL,420,NULL,226,7,711,00310,19,0,398,1
10455544909,120210630,8018,1,2021-06-30 21:49:48.580,536066300,-1134916700,912,NULL,360,NULL,226,7,681,00310,19,0,398,1
10455544910,120210630,8018,1,2021-06-30 21:50:03.600,536075800,-1134916200,922,NULL,360,NULL,226,7,666,00310,19,0,398,1
10455544911,120210630,8018,1,2021-06-30 21:50:18.590,536076800,-1134916200,923,NULL,360,NULL,226,7,651,00310,19,0,398,1
10455544912,120210630,8018,1,2021-06-30 21:50:33.627,536079800,-1134916300,926,NULL,360,NULL,226,7,636,00310,19,0,398,1
10455544913,120210630,8018,1,2021-06-30 21:50:48.703,536088400,-1134916300,936,NULL,360,NULL,226,7,621,00310,19,0,398,1
10455544914,120210630,8018,1,2021-06-30 21:51:03.693,536104500,-1134916700,957,NULL,360,NULL,226,7,606,00310,19,0,398,1
10455544915,120210630,8018,1,2021-06-30 21:51:18.710,536124900,-1134916200,978,NULL,420,NULL,226,7,591,00310,19,0,398,1
10455544916,120210630,8018,1,2021-06-30 21:51:33.810,536136700,-1134916200,989,NULL,420,NULL,226,7,576,00310,19,0,398,1
10455544917,120210630,8018,1,2021-06-30 21:51:48.820,536137600,-1134916200,991,NULL,420,NULL,226,7,561,00310,19,0,398,1
10455544919,120210630,8018,1,2021-06-30 21:52:18.990,536137500,-1134916200,991,NULL,360,NULL,226,7,531,00310,19,0,398,1
10455544920,120210630,8018,1,2021-06-30 21:52:34.053,536138900,-1134916200,992,NULL,360,NULL,226,7,515,00310,19,0,398,1
10455544921,120210630,8018,1,2021-06-30 21:52:49.077,536154800,-1134915800,1010,NULL,420,NULL,226,7,500,00310,19,0,398,1
10455544922,120210630,8018,1,2021-06-30 21:53:04.110,536168600,-1134916200,1026,NULL,420,NULL,226,7,485,00310,19,0,398,1
10455544923,120210630,8018,1,2021-06-30 21:53:19.097,536176200,-1134910000,1038,NULL,420,NULL,226,7,470,00310,19,0,398,1
10455544955,120210630,8018,1,2021-06-30 22:01:19.763,536187600,-1134916500,1081,NULL,-60,NULL,226,1,647,00310,35,0,58,1
10455544956,120210630,8018,1,2021-06-30 22:01:34.783,536203700,-1134916400,1099,NULL,-60,NULL,226,1,632,00310,35,0,58,1
10455544957,120210630,8018,1,2021-06-30 22:01:49.830,536211900,-1134912100,1108,NULL,-60,NULL,226,1,617,00310,35,0,58,1
10455544958,120210630,8018,1,2021-06-30 22:02:04.867,536212900,-1134892400,1121,NULL,0,NULL,226,1,602,00310,35,0,58,1
10455544959,120210630,8018,1,2021-06-30 22:02:19.913,536212700,-1134876300,1132,NULL,0,NULL,226,1,587,00310,35,0,58,1
10455544960,120210630,8018,1,2021-06-30 22:02:34.963,536217500,-1134871600,1139,NULL,0,NULL,226,1,572,00310,35,0,58,1
10455544961,120210630,8018,1,2021-06-30 22:02:49.997,536227200,-1134861600,1152,NULL,0,NULL,226,1,557,00310,35,0,58,1
10455544962,120210630,8018,1,2021-06-30 22:03:05.043,536234000,-1134847900,1165,NULL,0,NULL,226,1,541,00310,35,0,58,1
10455544963,120210630,8018,1,2021-06-30 22:03:20.073,536235900,-1134836600,1171,NULL,0,NULL,226,1,526,00310,35,0,58,1
10455544964,120210630,8018,1,2021-06-30 22:03:35.200,536244200,-1134833500,1181,NULL,0,NULL,226,1,511,00310,35,0,58,1
10455544965,120210630,8018,1,2021-06-30 22:03:50.123,536254400,-1134829800,1192,NULL,0,NULL,226,1,496,00310,35,0,58,1
10455544966,120210630,8018,1,2021-06-30 22:04:05.187,536263400,-1134829600,1203,NULL,0,NULL,226,1,481,00310,35,0,58,1
10455544967,120210630,8018,1,2021-06-30 22:04:20.187,536264900,-1134822500,1208,NULL,0,NULL,226,1,466,00310,35,0,58,1
10455544968,120210630,8018,1,2021-06-30 22:04:35.683,536261500,-1134805300,1221,NULL,0,NULL,226,1,451,00310,35,0,58,1
10455544969,120210630,8018,1,2021-06-30 22:04:50.733,536261200,-1134785100,1234,NULL,60,NULL,226,1,436,00310,35,0,58,1
10455544970,120210630,8018,1,2021-06-30 22:05:05.787,536261200,-1134769300,1244,NULL,60,NULL,226,1,421,00310,35,0,58,1
10455544974,120210630,8018,1,2021-06-30 22:06:05.827,536261200,-1134769300,1244,NULL,-60,NULL,226,1,361,00310,35,0,58,1
10455544975,120210630,8018,1,2021-06-30 22:06:20.857,536261300,-1134758100,1253,NULL,-60,NULL,226,1,346,00310,35,0,58,1
10455544976,120210630,8018,1,2021-06-30 22:06:35.927,536258200,-1134738300,1266,NULL,0,NULL,226,1,331,00310,35,0,58,1
10455544977,120210630,8018,1,2021-06-30 22:06:50.990,536246100,-1134736100,1281,NULL,0,NULL,226,1,316,00310,35,0,58,1
10455544978,120210630,8018,1,2021-06-30 22:07:06.010,536234700,-1134731400,1295,NULL,0,NULL,226,1,300,00310,35,0,58,1
10455544979,120210630,8018,1,2021-06-30 22:07:21.077,536225500,-1134714000,1310,NULL,0,NULL,226,1,285,00310,35,0,58,1
10455544980,120210630,8018,1,2021-06-30 22:07:36.117,536214300,-1134702500,1324,NULL,60,NULL,226,1,270,00310,35,0,58,1
10455544981,120210630,8018,1,2021-06-30 22:07:51.137,536208400,-1134702500,1330,NULL,60,NULL,226,1,255,00310,35,0,58,1
10455544982,120210630,8018,1,2021-06-30 22:08:06.140,536207400,-1134689300,1340,NULL,60,NULL,226,1,240,00310,35,0,58,1
10455544983,120210630,8018,1,2021-06-30 22:08:21.280,536207600,-1134667100,1355,NULL,60,NULL,226,1,225,00310,35,0,58,1
10455544984,120210630,8018,1,2021-06-30 22:08:36.227,536207400,-1134661800,1358,NULL,60,NULL,226,1,210,00310,35,0,58,1
10455544986,120210630,8018,1,2021-06-30 22:09:06.253,536207400,-1134661600,1358,NULL,0,NULL,226,1,180,00310,35,0,58,1
10455544987,120210630,8018,1,2021-06-30 22:09:21.347,536208900,-1134647200,1369,NULL,0,NULL,226,1,165,00310,35,0,58,1
10455544988,120210630,8018,1,2021-06-30 22:09:36.367,536215400,-1134630300,1382,NULL,60,NULL,226,1,150,00310,35,0,58,1
10455544998,120210630,8018,1,2021-06-30 22:12:06.970,536271900,-1134539800,1516,NULL,60,NULL,226,3,1174,00310,68,0,199,1
10455544999,120210630,8018,1,2021-06-30 22:12:22.013,536274200,-1134526300,1524,NULL,60,NULL,226,3,1158,00310,68,0,199,1
10455545000,120210630,8018,1,2021-06-30 22:12:37.050,536275800,-1134511500,1533,NULL,60,NULL,226,3,1143,00310,68,0,199,1
10455545001,120210630,8018,1,2021-06-30 22:12:52.053,536273500,-1134492900,1546,NULL,60,NULL,226,3,1128,00310,68,0,199,1
10455545002,120210630,8018,1,2021-06-30 22:13:07.100,536264000,-1134482200,1561,NULL,60,NULL,226,3,1113,00310,68,0,199,1
10455545003,120210630,8018,1,2021-06-30 22:13:22.167,536251800,-1134481900,1573,NULL,60,NULL,226,3,1098,00310,68,0,199,1
10455545004,120210630,8018,1,2021-06-30 22:13:37.183,536247200,-1134480800,1578,NULL,60,NULL,226,3,1083,00310,68,0,199,1
10455545005,120210630,8018,1,2021-06-30 22:13:52.190,536247200,-1134480800,1578,NULL,60,NULL,226,3,1068,00310,68,0,199,1
10455545006,120210630,8018,1,2021-06-30 22:14:07.240,536240700,-1134476500,1588,NULL,60,NULL,226,3,1053,00310,68,0,199,1
10455545007,120210630,8018,1,2021-06-30 22:14:22.227,536228000,-1134470800,1602,NULL,60,NULL,226,3,1038,00310,68,0,199,1
10455545008,120210630,8018,1,2021-06-30 22:14:37.327,536215700,-1134475400,1615,NULL,60,NULL,226,3,1023,00310,68,0,199,1
10455545009,120210630,8018,1,2021-06-30 22:14:52.367,536204300,-1134483700,1630,NULL,60,NULL,226,3,1008,00310,68,0,199,1
10455545010,120210630,8018,1,2021-06-30 22:15:07.370,536197700,-1134490200,1638,NULL,60,NULL,226,3,993,00310,68,0,199,1
10455545011,120210630,8018,1,2021-06-30 22:15:22.387,536192800,-1134479400,1647,NULL,60,NULL,226,3,978,00310,68,0,199,1
10455545012,120210630,8018,1,2021-06-30 22:15:37.413,536193800,-1134459100,1662,NULL,120,NULL,226,3,963,00310,68,0,199,1
10455545013,120210630,8018,1,2021-06-30 22:15:52.463,536194300,-1134439700,1673,NULL,120,NULL,226,3,948,00310,68,0,199,1
10455545014,120210630,8018,1,2021-06-30 22:16:07.527,536194300,-1134431800,1678,NULL,120,NULL,226,3,933,00310,68,0,199,1
10455545015,120210630,8018,1,2021-06-30 22:16:22.513,536194300,-1134423100,1685,NULL,60,NULL,226,3,918,00310,68,0,199,1
10455545016,120210630,8018,1,2021-06-30 22:16:37.580,536194200,-1134418800,1688,NULL,60,NULL,226,3,903,00310,68,0,199,1
10455545018,120210630,8018,1,2021-06-30 22:17:07.603,536194200,-1134418800,1688,NULL,60,NULL,226,3,873,00310,68,0,199,1
